RowID,SupplierTitle,AmazonTitle,EAN,AmazonEAN,ASIN,SupPrice,SellPrice,NetProfit,AdjProfit,ROI,Sales,SupPack,AmzPack,PackRatio,Similarity,SupBrand,AmzBrand,Category,Reason,FinalCategory
1368,GIFTMAKER PENGUIN SANTA SACK,Giftmaker Collection Large Christmas Santa Sack Gift Stocking For Xmas Presents Special Delivery Bag,5012128584411,,B09HCS9QM2,1.008,6.99,1.15124999999999,1.15124999999999,0.828237410071942,100,1,1,1.0,21.428571428571427,GIFTMAKER,GIFTMAKER,NEEDS VERIFICATION,"Brand/title match, 21% similarity - verify EAN",NEEDS_VERIFICATION
336,EXTRASTAR EXTENSION LEAD 6 GANG 1M WHITE,"ExtraStar 6 Way Extension Leads with Surge Protection, Wall Mounted Power Strips with Individual Switches 13A UK Plug (1M, White)",,791348432249,B084Z492PW,3.492,11.99,1.08166666666666,1.08166666666666,0.3126204238921,500,1,1,1.0,13.636363636363635,EXTRASTAR,EXTRASTAR,NEEDS VERIFICATION,"Brand/title match, 14% similarity - verify EAN",NEEDS_VERIFICATION
984,EXTRASTAR EXTENSION LEAD 6 GANG 1M BLACK,"ExtraStar 6 Way Extension Leads with Surge Protection, Wall Mounted Power Strips with Individual Switches 13A UK Plug (1M, Black)",,,B08VMRHP2B,3.492,11.99,1.08166666666666,1.08166666666666,0.3126204238921,200,1,1,1.0,13.636363636363635,EXTRASTAR,EXTRASTAR,NEEDS VERIFICATION,"Brand/title match, 14% similarity - verify EAN",NEEDS_VERIFICATION
1909,STATUS UK VISITOR TRAVEL ADAPTER,"Status India to UK Power Adaptor, India to UK Travel Adapter for Visitors, White, Pack of 1 (INDIATOUKTAB112)",5022822159914,5022822223172,B0F44SLX44,1.212,7.49,1.06166666666666,1.06166666666666,0.680555555555556,50,1,1,1.0,28.57142857142857,STATUS,STATUS,NEEDS VERIFICATION,"Brand/title match, 29% similarity - verify EAN",NEEDS_VERIFICATION
1512,WINDOW STYLE WALL MIRROR  70X36,Window Style Mirror - Living Room Decor Hallway Home Panel Wall Glass 70cm Garden Modern | For Bathroom And Hallway Decoration | Stylish Mirror (White),5024418466734,,B088KQSG1Q,10.008,17.45,1.06041666666666,1.06041666666666,0.11928196475440499,100,1,1,1.0,21.052631578947366,WINDOW,WINDOW,NEEDS VERIFICATION,"Brand/title match, 21% similarity - verify EAN",NEEDS_VERIFICATION
945,STATUS TV AERIAL LEAD 5M CABLE IN CDU,Status 15 Metre TV Aerial Cable Extension Kit | White | Extension Lead | S15MTVAEKX12,5022822163881,5022822202900,B08N713Y2V,1.608,7.95,1.05499999999999,1.05499999999999,0.558201058201058,200,1,1,1.0,38.46153846153847,STATUS,STATUS,NEEDS VERIFICATION,"Brand/title match, 38% similarity - verify EAN",NEEDS_VERIFICATION
1390,GIFTMAKER CHRISTMAS NON WOVEN SANTA SACK SPECIAL DELIVERY,Giftmaker Collection Large Christmas Santa Sack Gift Stocking For Xmas Presents Special Delivery Bag,5012128616778,,B09HCS9QM2,1.14,6.99,1.04124999999999,1.04124999999999,0.694166666666666,100,1,1,1.0,40.0,GIFTMAKER,GIFTMAKER,NEEDS VERIFICATION,"Brand/title match, 40% similarity - verify EAN",NEEDS_VERIFICATION
1997,PYREX AIR FRYER SQUARE DISH 20X17CM,PYREX PREPWARE â€“ Square Glass Dish 20 x 17 cm â€“ 1 L,3426470301268,,B0DN1HXF9B,3.696,9.99,1.03625,1.03625,0.285468319559228,50,1,1,1.0,20.0,PYREX,PYREX,NEEDS VERIFICATION,"Brand/title match, 20% similarity - verify EAN",NEEDS_VERIFICATION
1902,AMTECH SHARPENING STONE 2000,"Amtech E2300 300mm (12"") Cigar Sharpening Stone",5032759001675,,B004TRT3K8,1.092,6.9,1.0175,1.0175,0.696917808219178,50,1,1,1.0,37.5,AMTECH,AMTECH,NEEDS VERIFICATION,"Brand/title match, 38% similarity - verify EAN",NEEDS_VERIFICATION
708,FRUITS PAPMPER SET,"Fruit Skincare Set, Face Care Kit for All Skin with Cleanser, Toner, Serum, Eye Cream & Moisturiser, Hydrating, Pore Refining & Radiance Boosting, Travel Pamper Gifts for Women Teenage Girls",5010792752389,,B0DYX1VBLV,6.852,15.99,0.935000000000001,0.935000000000001,0.149361022364217,300,1,1,1.0,0.0,FRUITS,FRUIT,NEEDS VERIFICATION,"Brand/title match, 0% similarity - verify EAN",NEEDS_VERIFICATION
1412,GIFTMAKER CHRISTMAS BASIC SANTA SACK,Giftmaker Collection Large Christmas Santa Sack Gift Stocking For Xmas Presents Special Delivery Bag,5012128616761,,B09HCS9QM2,1.272,6.99,0.931249999999999,0.931249999999999,0.578416149068322,100,1,1,1.0,28.57142857142857,GIFTMAKER,GIFTMAKER,NEEDS VERIFICATION,"Brand/title match, 29% similarity - verify EAN",NEEDS_VERIFICATION
1305,PARTY INVITES BIRTHDAY PK20,"Party Invitations Pack of 36. Blue Starburst Themed Invitation with Matching envelopes. 120 x 172mm. Party Invites, Birthday Party Invitations. Suitable for All Ages.",5033601021544,5060857752823,B0BYP6YS4W,0.876,6.99,1.625,0.9241999999999999,1.26953125,100,20,36,1.8,9.523809523809524,PARTY,PARTY,NEEDS VERIFICATION,"Brand/title match, 10% similarity - verify EAN",NEEDS_VERIFICATION
2003,KILNER BOTTLE SQUARE 1LTR,"Kilner Clip Top Bottle, 1 Litre",5010853253428,,B07VC8TFB8,3.252,9.29,0.910416666666666,0.910416666666666,0.279268916155419,50,1,1,1.0,11.11111111111111,KILNER,KILNER,NEEDS VERIFICATION,"Brand/title match, 11% similarity - verify EAN",NEEDS_VERIFICATION
930,FALSE EYELASHES 4 ASSTD DESIGNS.,"False Eyelashes 4 Pairs - Professional Reusable Face Eyelashes Fit for All Eyes, Natural Thick Hand-Made 3D Faux Mink Eyelashes for a Beautiful Makeup Look (G106)",5050565782236,742025066738,B07RP7YW58,1.008,4.99,0.908333333333334,0.908333333333334,0.65347721822542,200,1,1,1.0,13.636363636363635,FALSE,FALSE,NEEDS VERIFICATION,"Brand/title match, 14% similarity - verify EAN",NEEDS_VERIFICATION
1817,CHRISTMAS GIFT BAG PK3 BURGANDY JOY,"Christmas Burgundy Gift Bags Medium for Present,6Pcs Wine Red Birthday Gift Bag with Tissue Paper Gift Card,Paper Party Bag with Handle for Girls Women Bridesmaid Wedding Thank You Christmas Party",5015302170967,,B0FJQXX4NS,1.752,9.99,2.65625,0.90425,1.3215174129353202,50,3,6,2.0,12.5,CHRISTMAS,CHRISTMAS,NEEDS VERIFICATION,"Brand/title match, 12% similarity - verify EAN",NEEDS_VERIFICATION
2017,APOLLO WOODEN DISH STAND,"APOLLO 1684 Wooden dish drainer, Wood, 40x34x4",5026180050005,,B0095RXTHA,3.768,9.86,0.884166666666666,0.884166666666666,0.239611562782294,50,1,1,1.0,37.5,APOLLO,APOLLO,NEEDS VERIFICATION,"Brand/title match, 38% similarity - verify EAN",NEEDS_VERIFICATION
1980,DRAPER SINK PLUNGER 135MM,Draper Drain Rod Plunger Attachment 4'' | Heavy Duty Outside Drain Sewer Unblocker | 10635,5010559328949,5010559106356,B007H6XATS,2.4,9.05,0.821666666666667,0.821666666666667,0.322222222222222,50,1,1,1.0,14.285714285714285,DRAPER,DRAPER,NEEDS VERIFICATION,"Brand/title match, 14% similarity - verify EAN",NEEDS_VERIFICATION
1418,HOME SMALL WASTE BIN 6LTR ASSORTED,"HOMESHOPA Plastic Swing Top Waste Bin, 5Litre Rubbish Recycling Waste Paper Trash Can, Square Small Flip Top Lid Dustbin, Home Kitchen Household Bathroom Office Garbage Bin (Grey)",5055706631053,5060942083689,B0BX9ZZKB8,1.032,6.49,0.777083333333333,0.777083333333333,0.55112293144208,100,1,1,1.0,14.814814814814813,HOME,HOMESHOPA,NEEDS VERIFICATION,"Brand/title match, 15% similarity - verify EAN",NEEDS_VERIFICATION
1473,ROLSON PLASTERING TROWEL 280X115MM,"Rolson 52245 Smooth Plastering Trowel, Multi, 280 x 120 mm",5029594522380,5029594522458,B006A7D1O4,2.676,9.29,0.741666666666666,0.741666666666666,0.266786570743405,100,1,1,1.0,16.666666666666664,ROLSON,ROLSON,NEEDS VERIFICATION,"Brand/title match, 17% similarity - verify EAN",NEEDS_VERIFICATION
1027,GEEPAS RICE COOKER 0.6LTR,"Geepas Rice Cooker, 0.6L | Electric Rice Cooker with Keep Warm Function, Automatic Cooking, Non-Stick Inner Pot | Includes Measuring Cup, Spatula & Glass Lid | 300W, 2 Year Warranty",6294015554786,,B0C9DDV1ZG,16.8,24.99,0.741249999999998,0.741249999999998,0.0509450171821304,200,1,1,1.0,12.0,GEEPAS,GEEPAS,NEEDS VERIFICATION,"Brand/title match, 12% similarity - verify EAN",NEEDS_VERIFICATION
878,LAV WHISKEY TUMBLER 3PCS,Lav Coral Tumbler Glasses. Coloured Base (Pack of 6) Whisky Juice Drinking Glasses Set. 345ml,8692952232633,8692952079030,B082XDN4LH,2.94,15.0,3.67,0.73,1.22333333333333,200,3,6,2.0,12.5,LAV,LAV,NEEDS VERIFICATION,"Brand/title match, 12% similarity - verify EAN",NEEDS_VERIFICATION
948,APOLLO BALLOON WHISK,"Apollo Whisk Rainbow, silicone, 26cm, 25x6x6",5026180097994,,B01H2SJJAE,0.936,4.9,0.683333333333334,0.683333333333334,0.513784461152882,200,1,1,1.0,28.57142857142857,APOLLO,APOLLO,NEEDS VERIFICATION,"Brand/title match, 29% similarity - verify EAN",NEEDS_VERIFICATION
1945,LITTLE TREES CAR FRESHENER ORANGE JUICE,Little Trees Air Freshener Tree LTZ084 Orange Juice Fragrance For Car Home Boat Caravan - Triple Pack,7612720201457,5015926091990,B08DRRKWKQ,0.936,4.98,0.61,0.61,0.45864661654135297,50,1,1,1.0,40.0,LITTLE,LITTLE,NEEDS VERIFICATION,"Brand/title match, 40% similarity - verify EAN",NEEDS_VERIFICATION
133,MINKY ALL PURPOSE CLOTH PK10,Minky Anti-Bacterial Cleaing Pad | 3 Pack | Reusable Microfibre Cloth | Minky Pad | Kitchen Cleaner | Dual Sided Sponge | Non Scratch Sponge | Cleaning Products | Cleaning Supplies | Sponges,5010353322730,5010353322822,B07QQBHTT4,1.464,6.75,0.595,0.595,0.336158192090395,700,10,3,0.3,8.695652173913043,MINKY,MINKY,NEEDS VERIFICATION,"Brand/title match, 9% similarity - verify EAN",NEEDS_VERIFICATION
2059,EVERBUILD JET RAPID SET CEMENT 3KG,"Everbuild Jetcem Deep Rapid Repair Sand and Cement, Grey, 6 kg",5010618043103,,B001V9T690,4.632,10.44,0.574999999999999,0.574999999999999,0.130385487528344,50,1,1,1.0,14.285714285714285,EVERBUILD,EVERBUILD,NEEDS VERIFICATION,"Brand/title match, 14% similarity - verify EAN",NEEDS_VERIFICATION
957,HAPPY BIRTHDAY TRI CUT BUNTING,"Happy Birthday Bunting Banner, 6.6 Ft Hessian Cloth Vintage Burlap Swallowtail Flag for Birthday Decorations",5060082940699,,B0C3HJ3WLX,0.852,5.98,0.565833333333333,0.565833333333333,0.44907407407407396,200,1,1,1.0,20.0,HAPPY,HAPPY,NEEDS VERIFICATION,"Brand/title match, 20% similarity - verify EAN",NEEDS_VERIFICATION
1489,AMTECH TELESCOPIC PICKUP TOOL,Amtech S8006 3 LED telescopic torch and magnetic pick up tool,5032759005864,,B00HMDJD38,2.724,7.19,0.541666666666667,0.541666666666667,0.19208037825059102,100,1,1,1.0,27.27272727272727,AMTECH,AMTECH,NEEDS VERIFICATION,"Brand/title match, 27% similarity - verify EAN",NEEDS_VERIFICATION
1002,BEAUFORT SQ FOOD CONTAINER 13 LTR,Beaufort 13 Litre New SQUARE FOOD & CAKE CONTAINER WITH CLEAR SOLID LID,5014348241525,,B0046MHRMM,2.556,7.9,0.505833333333334,0.505833333333334,0.188743781094527,200,1,1,1.0,30.76923076923077,BEAUFORT,BEAUFORT,NEEDS VERIFICATION,"Brand/title match, 31% similarity - verify EAN",NEEDS_VERIFICATION
2058,PREMIER FLICKABRIGHT GLASS SPHERE CANDLE 10CM,Premier Decorations Red LED Flickabrights Wax Candle Battery Operated Christmas Decoration Xmas Festive DÃ©cor 18cm x 9cm,5053844442395,5053844283202,B0CN8RKX3Y,3.96,10.95,0.505,0.505,0.131168831168831,50,1,1,1.0,9.523809523809524,PREMIER,PREMIER,NEEDS VERIFICATION,"Brand/title match, 10% similarity - verify EAN",NEEDS_VERIFICATION
113,TIDYZ BIN LINER BLACK 10 BAGS 50LTR,Tidyz 2 X 10 Wheelie Bin Extra Large Liners 300L Black Dustbin Rubbish Tip Refuse Sacks Waste Garbage Thick Big Bags Super Strong Heavy Duty Fits Bins 230 x 143cm,5025364002052,8800202193607,B07B656W3B,0.744,7.89,1.225,0.4810000000000001,1.04700854700854,700,1,2,2.0,16.129032258064516,TIDYZ,TIDYZ,NEEDS VERIFICATION,"Brand/title match, 16% similarity - verify EAN",NEEDS_VERIFICATION
1494,MASON CASH MUG 450ML CREAM,"Mason Cash Colour Mix Cream Mixing Bowl | 2.7 Litre Capacity | 26cm Earthenware Bowl with Classic Pattern Design | Lightweight & Dishwasher Safe | Ideal for Baking, Dough, Pastry, Cakes & Cookies",5010853236766,5010853244365,B01N4QV65Y,2.616,13.13,0.471666666666667,0.471666666666667,0.17277167277167302,100,1,1,1.0,11.538461538461538,MASON,MASON,NEEDS VERIFICATION,"Brand/title match, 12% similarity - verify EAN",NEEDS_VERIFICATION
139,MINKY BRITES FLAT SCOURING PAD 4PC,Minky Anti-Bacterial Cleaing Pad | 3 Pack | Reusable Microfibre Cloth | Minky Pad | Kitchen Cleaner | Dual Sided Sponge | Non Scratch Sponge | Cleaning Products | Cleaning Supplies | Sponges,5010353328794,5010353322822,B07QQBHTT4,1.572,6.75,0.465,0.465,0.25,700,4,3,0.75,8.333333333333332,MINKY,MINKY,NEEDS VERIFICATION,"Brand/title match, 8% similarity - verify EAN",NEEDS_VERIFICATION
1331,PRIMA HEART SHAPED BAKE PAN 23CM,"Prima Set Of 2 Heart Shaped Cake Tins, Romantic Grey Heart Shape, Non Stick Carbon Steel Bake Pan, Ideal For Cakes, Cheesecakes & Loaves, Black",5038673151106,,B01CZWVBF8,1.476,8.65,1.93708333333333,0.46108333333332996,1.0882490636704099,100,1,2,2.0,17.391304347826086,PRIMA,PRIMA,NEEDS VERIFICATION,"Brand/title match, 17% similarity - verify EAN",NEEDS_VERIFICATION
1996,ULTRATAPE PICTURE FRAME TAPE 24MMX50M,Ultratape | Picture Frame Tape | 48mm x 33m,5027785817369,5027785811817,B073VPL2VQ,1.152,6.53,0.431666666666667,0.431666666666667,0.285871964679912,50,1,1,1.0,50.0,ULTRATAPE,ULTRATAPE,NEEDS VERIFICATION,"Brand/title match, 50% similarity - verify EAN",NEEDS_VERIFICATION
1521,MASTERCLASS SALT/PAPPER MILL BLACK,"MasterClass Pepper Mill or Salt Grinder with Interchangeable Cap, Black, 17cm",5028250807854,5028250807861,B07MC8YD65,4.368,10.49,0.421666666666667,0.421666666666667,0.100636435958631,100,1,1,1.0,16.666666666666664,MASTERCLASS,MASTERCLASS,NEEDS VERIFICATION,"Brand/title match, 17% similarity - verify EAN",NEEDS_VERIFICATION
2076,BAKER & SALT LOOSE CASE CAKE TIN 23CM,Baker & Salt Loose Based Round Cake Tin Deep - 09inch,5038135559808,,B082Q34WLQ,5.304,10.99,0.404583333333332,0.404583333333332,0.08140509725016751,50,1,1,1.0,45.45454545454545,BAKER,BAKER,NEEDS VERIFICATION,"Brand/title match, 45% similarity - verify EAN",NEEDS_VERIFICATION
2020,KILNER PRESERVE JAR 0.25LTR SCREW LID,Kilner Preserve Jar 0.25L (250ml) Round Glass Screw Top Lid Preservation Storage Jar for Jams Jellies Chutneys,5010853173566,,B007MO0FIO,1.44,7.12,0.403333333333333,0.403333333333333,0.23047619047619,50,1,1,1.0,31.25,KILNER,KILNER,NEEDS VERIFICATION,"Brand/title match, 31% similarity - verify EAN",NEEDS_VERIFICATION
140,MINKY ANTI BACTERIAL MICROFIBRE ROLLS 4PC,Minky Anti-Bacterial Cleaing Pad | 3 Pack | Reusable Microfibre Cloth | Minky Pad | Kitchen Cleaner | Dual Sided Sponge | Non Scratch Sponge | Cleaning Products | Cleaning Supplies | Sponges,5010353329166,5010353322822,B07QQBHTT4,1.704,6.75,0.395,0.395,0.20050761421319802,700,4,3,0.75,8.333333333333332,MINKY,MINKY,NEEDS VERIFICATION,"Brand/title match, 8% similarity - verify EAN",NEEDS_VERIFICATION
1974,DLUX PRO KLEEN MICROFIBRE BATHROOM & KITCHEN MOP REFILL,DLUX PRO-KLEEN Super Absorbent Chenille Flat Floor Mop with Extendable Handle Hardwood Laminate Tile Cleaner Sweeper Microfibre Duster,5055706641458,5060716230929,B07Z28HRKB,0.672,8.99,0.381666666666667,0.381666666666667,0.343843843843844,50,1,1,1.0,13.636363636363635,DLUX,DLUX,NEEDS VERIFICATION,"Brand/title match, 14% similarity - verify EAN",NEEDS_VERIFICATION
1024,MINKY WASHING LINE PROP SUREGRIP,"Minky Retractable Reel Washing Line with 15 m of Drying Space, Extendable Clothes Line for Laundry, Wall Mounted for Indoor & Outdoor Use, Grey, Single Line",5010353324369,850002727173,B0001A96H2,5.244,11.99,0.381666666666666,0.381666666666666,0.0775745257452574,200,1,1,1.0,14.285714285714285,MINKY,MINKY,NEEDS VERIFICATION,"Brand/title match, 14% similarity - verify EAN",NEEDS_VERIFICATION
995,APOLLO SILICON WHISK SPLASH 25CM,"Apollo Whisk Rainbow, silicone, 26cm, 25x6x6",5026180019903,,B01H2SJJAE,1.308,4.9,0.373333333333333,0.373333333333333,0.227642276422764,200,1,1,1.0,22.22222222222222,APOLLO,APOLLO,NEEDS VERIFICATION,"Brand/title match, 22% similarity - verify EAN",NEEDS_VERIFICATION
1789,PPS FOIL ROAST DISH OVAL 46CM,PPS 3 x ALUMINIUM FOIL PLATTER TRAY - 44cm x 29cm disposable foil catering serving dish,5030481930157,,B01HILDGK4,0.672,7.39,1.71458333333333,0.37058333333332993,1.54466966966966,50,1,3,3.0,18.75,PPS,PPS,NEEDS VERIFICATION,"Brand/title match, 19% similarity - verify EAN",NEEDS_VERIFICATION
1520,SMART CHOICE CANVAS PLUSH/ROPE DOG TOY,"Smart Choice Dog Toy Box, Grey",5052516214421,,B0B8T9L8RY,3.624,8.95,0.359583333333333,0.359583333333333,0.10072362278244601,100,1,1,1.0,50.0,SMART,SMART,NEEDS VERIFICATION,"Brand/title match, 50% similarity - verify EAN",NEEDS_VERIFICATION
2044,AMTECH TROWEL MARGIN - SOFT GRIP5X2,"Amtech G0230 150mm (6"") Pointing trowel with soft grip",5032759038138,5032759027644,B00ABJQTPU,2.004,7.49,0.351666666666667,0.351666666666667,0.158408408408408,50,1,1,1.0,30.0,AMTECH,AMTECH,NEEDS VERIFICATION,"Brand/title match, 30% similarity - verify EAN",NEEDS_VERIFICATION
1514,RUSTINS SCRATCH COVER-DARK 125ML,Rustins Scratch Cover Dark â€“ Conceal Surface Scratches on Dark-Toned Wood Furniture -Easy-to-Use Liquid Polish for Restoring and Protecting Wooden Surfaces 300ml,5015332451029,,B001OXC0LO,2.616,8.23,0.308333333333333,0.308333333333333,0.112942612942613,100,1,1,1.0,9.090909090909092,RUSTINS,RUSTINS,NEEDS VERIFICATION,"Brand/title match, 9% similarity - verify EAN",NEEDS_VERIFICATION
1525,ASHLEY CASH BOX 4.5 INCH,Ashley - Metal Cash Box - 20.5cm - Red,5017403013167,5017403013181,B000OTPWNC,3.564,10.15,0.308333333333333,0.308333333333333,0.087594696969697,100,1,1,1.0,37.5,ASHLEY,ASHLEY,NEEDS VERIFICATION,"Brand/title match, 38% similarity - verify EAN",NEEDS_VERIFICATION
1007,TALA DISPOSABLE ICING BAGSX10,Tala Icing Bag Set with 8 Interchangeable Stainless Steel Piping Nozzles - Reusable Anti-Slip Large Piping Bags and Nozzles for Cake Decorating - Easy Handwash Cleaning,5012904014521,,B000EUKOMA,1.14,6.5,0.266666666666667,0.266666666666667,0.177777777777778,200,1,1,1.0,9.523809523809524,TALA,TALA,NEEDS VERIFICATION,"Brand/title match, 10% similarity - verify EAN",NEEDS_VERIFICATION
997,BEAUFORT MEASURE ULTIMATE JUG 2LTR,Beaufort - 2 Litre Clear Plastic Measuring Jug,5014348291469,,B003NU37MW,0.744,5.41,0.252083333333333,0.252083333333333,0.21545584045584001,200,1,1,1.0,20.0,BEAUFORT,BEAUFORT,NEEDS VERIFICATION,"Brand/title match, 20% similarity - verify EAN",NEEDS_VERIFICATION
2062,MEMORIAL PLASTIC SPIKE SPECIAL MUM & DAD,Mum And Dad - Plastic Spike Memorial Grave Vase With Butterfly Decoration,5055361711091,5056699407144,B0D8QFWZ7N,1.776,7.25,0.251666666666667,0.251666666666667,0.12397372742200301,50,1,1,1.0,50.0,MEMORIAL,MUM,NEEDS VERIFICATION,"Brand/title match, 50% similarity - verify EAN",NEEDS_VERIFICATION
2078,EXTRASTAR EXTENSION LEAD 2 GANG 2M WHITE,"EXTRASTAR 2 Gang Extension Lead, 2 Metre Extension Cable, Double Plug Socket 13A Fused Power Strip White",,5060999035297,B0FG23ZTX7,3.588,9.49,0.248333333333333,0.248333333333333,0.07015065913371,50,1,1,1.0,29.411764705882355,EXTRASTAR,EXTRASTAR,NEEDS VERIFICATION,"Brand/title match, 29% similarity - verify EAN",NEEDS_VERIFICATION
714,ADDIS CLIP TIGHT RECTANGLE FOOD BOX 550ML,"Addis Clip Tight Food Storage Container Large 4.2 Litre Tall Rectangle Airtight Silicone Seal Containers Bpa Free Easy Locking Lid Clips, Clear Transparent",5010303185965,,B0DCGDS6Y5,1.596,6.39,0.236249999999999,0.236249999999999,0.125664893617021,300,1,1,1.0,20.0,ADDIS,ADDIS,NEEDS VERIFICATION,"Brand/title match, 20% similarity - verify EAN",NEEDS_VERIFICATION
361,BG GOLD 2 GANG SWITCH,"BG Electrical Double Wall Light Switch, 2 Way, Raised and Slim Profile, Round Edges, Nexus Metal, Antique Brass, 20A, 16AX, NAB42",5050765044394,,B07HXJCBCZ,5.508,10.99,0.234583333333332,0.234583333333332,0.0456387808041503,500,1,1,1.0,8.695652173913043,BG,BG,NEEDS VERIFICATION,"Brand/title match, 9% similarity - verify EAN",NEEDS_VERIFICATION
1550,WHAM CRYSTAL 80LTR CLEAR BOX & LID,CRYSTAL 80L BOX & LID CLEAR 11315,5038135113154,,B01H2SZRS2,7.38,13.19,0.232916666666666,0.232916666666666,0.034763681592039804,100,1,1,1.0,50.0,WHAM,CRYSTAL,NEEDS VERIFICATION,"Brand/title match, 50% similarity - verify EAN",NEEDS_VERIFICATION
1552,PYREX ESSENTIALS CASSEROLE OVAL 4.1LTR,"Pyrex Essentials Glass oval Casserole high resistance, 3 L",3426470268684,,B01LCYXS24,10.5479999999999,16.89,0.213750000000001,0.213750000000001,0.0228854389721629,100,1,1,1.0,40.0,PYREX,PYREX,NEEDS VERIFICATION,"Brand/title match, 40% similarity - verify EAN",NEEDS_VERIFICATION
2095,DETTOL POWER & PURE KITCHEN 750ML PK6,"Dettol Power and Pure Kitchen Cleaner Spray 1 Litre, Pack of 4",5011417788776,5011417584200,B09NCVWKD6,11.4119999999999,18.98,0.186666666666668,0.186666666666668,0.0185553346587145,50,6,4,0.6666666666666666,33.33333333333333,DETTOL,DETTOL,NEEDS VERIFICATION,"Brand/title match, 33% similarity - verify EAN",NEEDS_VERIFICATION
1545,SISTEMA TO GO BREAKFAST BOX,"Sistema Klip It Colour Accents Breakfast To Go Container, Assorted Colours, One Only Supplied",9414202213556,,B005HNXFJS,3.876,8.99,0.177916666666666,0.177916666666666,0.0470679012345679,100,1,1,1.0,26.666666666666668,SISTEMA,SISTEMA,NEEDS VERIFICATION,"Brand/title match, 27% similarity - verify EAN",NEEDS_VERIFICATION
510,CHEF AID PASTRY BRUSH 3 IN 1 CARDED,"Chef Aid Pure Bristle Pastry Brush, Beige",5012904013777,5012904088409,B008CY80YY,0.768,3.75,0.164999999999999,0.164999999999999,0.13865546218487299,400,1,1,1.0,27.27272727272727,CHEF,CHEF,NEEDS VERIFICATION,"Brand/title match, 27% similarity - verify EAN",NEEDS_VERIFICATION
1549,APOLLO RB CUTTING BOARD 30X20,"Apollo 3245 RB Bread Board 30cm Round, Multi-Colour, 30x1.8x30",5026180059459,5026180032452,B06X6JYSS5,4.5,10.99,0.158333333333333,0.158333333333333,0.036821705426356696,100,1,1,1.0,27.27272727272727,APOLLO,APOLLO,NEEDS VERIFICATION,"Brand/title match, 27% similarity - verify EAN",NEEDS_VERIFICATION
358,EVERBUILD ONE STRIKE FILLER 250ML,Everbuild â€“ One Strike â€“ Multi-Purpose Quick-Drying Filler â€“ One-Time Application â€“ White â€“ 1 Litre Tub,5029347300029,,B001326TJA,2.76,8.75,0.151666666666667,0.151666666666667,0.0532163742690061,500,1,1,1.0,28.57142857142857,EVERBUILD,EVERBUILD,NEEDS VERIFICATION,"Brand/title match, 29% similarity - verify EAN",NEEDS_VERIFICATION
214,HAPPY BIRTHDAY BANNER,"Happy Birthday Banner and Decoration - Blue Balloons, Ribbons and Banners for Party Supplies",5060082940637,,B0D59HCW1X,0.852,5.39,0.147916666666666,0.147916666666666,0.117394179894179,600,1,1,1.0,30.0,HAPPY,HAPPY,NEEDS VERIFICATION,"Brand/title match, 30% similarity - verify EAN",NEEDS_VERIFICATION
526,SISTEMA CLEAR RECT FOOD BOX 2 LTR,Sistema KLIP IT Food Storage Container | 2 L | Airtight & Stackable Meal Prep Container with Lid | School Lunch Box | BPA-Free | 1 Count,9414202017000,,B002ARYB8I,3.432,8.39,0.122916666666667,0.122916666666667,0.0360459433040079,400,1,1,1.0,18.181818181818183,SISTEMA,SISTEMA,NEEDS VERIFICATION,"Brand/title match, 18% similarity - verify EAN",NEEDS_VERIFICATION
262,BACOFOIL ZIPPER BAGS ALL PURPOSE 12 PACK 1L (PM Â£2.19),Bacofoil 3 x Zipper Small All Purpose Bags Food Freezing Storage Bags (45 Bags),5023139862917,,B08FBJ59DR,1.032,9.96,2.93,0.09200000000000008,2.0780141843971602,500,12,45,3.75,27.77777777777778,BACOFOIL,BACOFOIL,NEEDS VERIFICATION,"Brand/title match, 28% similarity - verify EAN",NEEDS_VERIFICATION
2079,HAPPY 8TH BIRTHDAY BANNER PINK 9FT,Oaktree UK 9ft Banner Happy 8th Birthday Pink,11179859658,5055370624405,B01N7UCP9P,0.804,3.78,0.0699999999999999,0.0699999999999999,0.0573770491803278,50,1,1,1.0,75.0,HAPPY,OAKTREE,NEEDS VERIFICATION,"Brand/title match, 75% similarity - verify EAN",NEEDS_VERIFICATION
2080,HAPPY 8TH BIRTHDAY BANNER 9FT,Oaktree UK 9ft Banner Happy 8th Birthday Pink,11179859795,5055370624405,B01N7UCP9P,0.804,3.78,0.0699999999999999,0.0699999999999999,0.0573770491803278,50,1,1,1.0,62.5,HAPPY,OAKTREE,NEEDS VERIFICATION,"Brand/title match, 62% similarity - verify EAN",NEEDS_VERIFICATION
1558,PRICE & KENSINGTON 2 CUP TEAPOT MATT NAVY,Price & Kensington Black 6 Cup Teapot,5010853210520,5010853110851,B0013IUIPA,5.448,14.78,0.0466666666666657,0.0466666666666657,0.00916830386378501,100,1,1,1.0,44.44444444444444,PRICE,PRICE,NEEDS VERIFICATION,"Brand/title match, 44% similarity - verify EAN",NEEDS_VERIFICATION
1033,STATUS 3WAY BASIC C/FREE SOCKET WHT 1PK CLAM,STATUS 2 Way Socket | 2 USB Port Cable Free Socket | S2W2USBCFS12,5022822194984,5022822207776,B08CVK7746,3.492,9.0,0.0400000000000002,0.0400000000000002,0.0115606936416185,200,1,1,1.0,13.333333333333334,STATUS,STATUS,NEEDS VERIFICATION,"Brand/title match, 13% similarity - verify EAN",NEEDS_VERIFICATION
